create_time,bid,bn,campaign_id,cd,custom_track,de,dl,dt,ed,ev,group_id,id,job_id,md,publisher_id,rl,sr,ts,tz,ua,uid,utm_campaign,utm_content,utm_medium,utm_source,utm_term,v,vp
e1900e60-01bb-11ed-ab2a-b024ddf68f3e,,Chrome 103,,24,click,UTF-8,http://150.136.2.86/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":81,""publisherId"":0,""userId"":116}",2,,,,true,,,1920x1080,2022-07-12 08:23:16.567,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0d5ciljy-l4pdlaxd,,,,,,1,1367x929
b2755990-0d60-11ed-928d-f7c0cddbbd32,1,Chrome 103,93,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/ec972305bf4fd6cdf2b3701dbebc4a5385bd3258?param1=258&param2=1,CandidatePortal,,1,,,258,true,1,,1366x768,2022-07-27 04:00:49.352,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
646835a0-0078-11ed-951e-fbede92238a7,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":195,""publisherId"":0,""userId"":123}",2,,,,true,,,1536x864,2022-07-10 17:47:36.898,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
2574db10-fe65-11ec-830a-8644c313c266,,Chrome 102,,24,click,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,"{""customEvent"":""click"",""jobId"":89,""publisherId"":0,""userId"":97}",2,,,,true,,http://localhost:4200/candidate-portal/confirm-interview?calendarId=24&availableId=28&jobId=7&publisherIds=,1920x1080,2022-07-08 02:24:51.321,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-2e0m174r-l4nx6s72,,,,html,,1,1920x976
6e566ec0-00cc-11ed-9136-70eacf4d4988,,Chrome 103,,24,click,UTF-8,http://150.136.2.86/candidate-portal/job/253,CandidatePortal,"{""customEvent"":""click"",""jobId"":253,""publisherId"":0}",2,,,,true,,,1920x1080,2022-07-11 03:49:10.746,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0d5ciljy-l4pdlaxd,,,,,,1,1920x929
4eab3e10-0898-11ed-a041-6424874bc4c7,,Chrome 102,,24,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":273,""publisherId"":0,""userId"":97}",2,,,,true,,,1920x1080,2022-07-21 01:56:16.271,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1920x976
812e2560-0d60-11ed-ba37-b4fe120ed6c5,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,true,1,,1366x768,2022-07-27 03:59:26.639,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
031a4e30-fea4-11ec-864a-99fbc282f6b3,,Chrome 103,,24,alive,UTF-8,http://150.230.186.232/candidate-portal/job/98?jobId=98&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""98"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1366x768,2022-07-08 09:54:53.415,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
26ec09b0-fd10-11ec-b6aa-24f7169df99a,,Chrome 103,,30,,UTF-8,http://150.136.2.86/candidate-portal/verify-email?token=74eae094-5fd8-41d1-a610-f29bc7e7bbd9&id=228,CandidatePortal,,1,,,,true,,,1440x900,2022-07-06 09:43:55.097,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-i7wbmpwo-l4pokrao,,,,,,1,1440x711
640cb0c0-0c00-11ed-b0ee-1ee1a4873cfd,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/601800a53111c9bfeef6bd826664a0bff0958d79?param1=1527&param2=1,CandidatePortal,,1,,,1527,true,1,,1366x768,2022-07-25 09:58:54.096,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x625
76f5c840-0848-11ed-b599-503bb8166d29,,Chrome 102,,24,,UTF-8,http://150.230.186.232/candidate-portal/messages,CandidatePortal,,1,,,,true,,,1920x1080,2022-07-20 16:24:43.975,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-y9qrs3v1-l4p0gh3x,,,,,,1,1104x976
10633060-0d64-11ed-a115-9c8c24ea0123,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1534?jobId=1534&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1534"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1366x768,2022-07-27 04:24:55.431,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5bqarbwn-l633cyss,,,,,,1,1366x625
427bd9e0-0075-11ed-a6d6-067d3dcaafab,,Chrome 103,,24,click,UTF-8,http://localhost:4200/candidate-portal/job/192,CandidatePortal,"{""customEvent"":""click"",""jobId"":192,""publisherId"":0,""userId"":123}",2,,,,true,,,1536x864,2022-07-10 17:25:10.462,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
69f4d300-0b38-11ed-b69d-c5f0bb75f3bd,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1366x768,2022-07-24 10:07:24.502,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-84pzfc44-l5z5mcft,,,,,,1,1366x625
1cf08440-0c8d-11ed-8816-36c45cbabda8,1.4,Chrome 103,15,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/7f0b19c04a7d1bdd212cd446ea37a6f1e3ecaa4f?param1=336&param2=1,CandidatePortal,,1,,,336,true,1,,1366x768,2022-07-26 02:46:14.354,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
6c979d20-018f-11ed-8ffa-4011f11dcc4f,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1,,,,true,,,1920x1080,2022-07-12 03:05:02.638,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-d65zw6xu-l5hkyu9v,,,,,,1,1920x856
2f4cf4f0-084d-11ed-9c92-a6e97fa2d94b,,Chrome 102,,24,,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,,1,,,,true,,http://localhost:4200/candidate-portal/,1920x1080,2022-07-20 16:58:31.254,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1012x976
08055f20-0bfb-11ed-bdcc-4924bf8931b0,,Chrome 103,,24,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/confirm-interview?calendarId=25&availableId=79&jobId=384&publisherIds=,CandidatePortal,,1,,,,true,,,1536x864,2022-07-25 09:20:31.701,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-cqfv3gyx-l5ufp656,,,,,,1,1536x731
46cb3c80-0b5a-11ed-bd5d-e5fb6e881846,1,Chrome 103,48,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2,34,,188,true,1,,1366x768,2022-07-24 14:09:48.112,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
d82b41f0-0256-11ed-9b7a-d2cd2b0b341e,,Chrome 103,,24,click,UTF-8,http://localhost:4400/candidate-portal/job/267,CandidatePortal,"{""customEvent"":""click"",""jobId"":""267"",""publisherId"":0,""userId"":110}",2,,,,true,,,1920x1080,2022-07-13 02:52:32.663,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-go8olnux-l4pv9epe,,,,,,1,1920x937
510ebcc0-04b7-11ed-8d45-cee3abd518c0,,Chrome 102,,24,,UTF-8,http://129.213.68.90/candidate-portal/,CandidatePortal,,1,,,,true,,,1366x768,2022-07-16 03:28:36.328,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-0pfjikuv-l5nbxgbn,,,,,,1,1366x657
a9f15910-0caf-11ed-b449-57fffee3d048,0,Chrome 103,151,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/c4e7a8a4ed3df2e76bd1eb80824e1a186ca7f0a1?param1=1103&param2=1,CandidatePortal,,1,28,,1103,true,1,,1366x768,2022-07-26 06:53:34.484,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
dfd929b0-0668-11ed-a1c0-9618151f75e5,,Chrome 103,,30,,UTF-8,http://150.230.186.232/candidate-portal/job/c4e7a8a4ed3df2e76bd1eb80824e1a186ca7f0a1?param1=1103&param2=1,CandidatePortal,,1,,,,true,,,1440x900,2022-07-18 07:11:41.498,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-d63695qc-l5qes1q0,,,,,,1,1420x689
708023b0-0bdc-11ed-8dcc-35ae7966c7f4,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/profile,CandidatePortal,,1,,,,true,,,1366x768,2022-07-25 05:41:32.694,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-m8tpkuds-l4oxward,,,,,,1,1366x625
4f368590-0d63-11ed-8e70-87bc4bd0c485,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/e0f53eb2e2e311bf78cd2be749f7673b1799729d?param1=1531&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1531"",""publisherId"":""1""}",2,,,1531,true,1,,1366x768,2022-07-27 04:19:29.992,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5bqarbwn-l633cyss,,,,,,1,1366x625
b18cc6f0-0d63-11ed-8088-0b54c9328d58,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/94d21a2757ece4af499b705f1b02c08d7caa80b0?param1=1533&param2=1,CandidatePortal,,1,,,1533,true,1,,1366x768,2022-07-27 04:22:16.312,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5bqarbwn-l633cyss,,,,,,1,1366x625
829cf7a0-0d60-11ed-8662-f8eebe509419,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,true,1,,1366x768,2022-07-27 03:59:29.087,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
39242e60-0b38-11ed-aeba-2402b36c8974,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1366x768,2022-07-24 10:06:02.359,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-84pzfc44-l5z5mcft,,,,,,1,1366x625
21dfdff0-0b07-11ed-825e-c88d1ae67e1d,,Chrome 103,,30,,UTF-8,http://150.136.2.86/candidate-portal/job/686,CandidatePortal,,1,,,,true,,,1440x900,2022-07-24 04:14:37.446,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5ne05yca-l5yrdd7e,,,,,,1,1440x705
7a6440a0-0d62-11ed-b55e-c4ab5817b8ec,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/67efdcf3279f30f33602423a263eba092c7a94f8?param1=1529&param2=1,CandidatePortal,,1,,,1529,true,1,,1366x768,2022-07-27 04:13:34.262,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5bqarbwn-l633cyss,,,,,,1,1366x625
7cd5a620-0a3e-11ed-ba99-2e30c703a791,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1,,,,true,,,1920x1080,2022-07-23 04:18:21.222,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-uom6q84q-l4qqefeo,,,,,,1,1420x689
722c43c0-08c0-11ed-b4ca-8e5541597fcb,,Chrome 102,,24,,UTF-8,"http://fe.dev.gotoro.io/candidate-portal/confirm-interview?calendarId=36&availableId=114&jobId=187&publisherIds=4,1,2,3,5",CandidatePortal,,1,,,,true,,,1920x1080,2022-07-21 06:43:35.599,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-t4tqlljw-l5m9ph44,,,,,,1,1920x919
d024ff60-fea4-11ec-bd27-28161fc115c5,,Chrome 103,,24,,UTF-8,http://150.230.186.232/candidate-portal/job/19?r=&param1=98&param2=2,CandidatePortal,,1,,,,true,,,1366x768,2022-07-08 10:00:37.574,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
700921c0-0443-11ed-8ca6-b7e2aa3a08f4,,Chrome 102,,30,conversion,UTF-8,http://localhost:4200/candidate-portal/profile,CandidatePortal,"{""customEvent"":""conversion"",""publisherId"":0,""userId"":97}",2,,,,true,,http://localhost:4200/candidate-portal/profile,1440x900,2022-07-15 13:38:40.455,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1440x745
42c11c20-0bed-11ed-b553-fd9b08647515,,Chrome 103,,24,conversion,UTF-8,http://localhost:4400/candidate-portal/profile,CandidatePortal,"{""customEvent"":""conversion"",""publisherId"":0,""userId"":110}",2,,,,true,,,1920x1080,2022-07-25 07:41:56.871,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-go8olnux-l4pv9epe,,,,,,1,1920x937
26b22950-fea2-11ec-8bbb-775f871378d6,2,Chrome 103,4,24,,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,,1,,,98,true,1,,1366x768,2022-07-08 09:41:34.299,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1,1366x625
3fa63b40-0410-11ed-8c01-4b8b3b1d99f3,,Chrome 102,,24,,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,,1,,,,true,,http://localhost:4200/candidate-portal/,1920x1080,2022-07-15 07:32:14.848,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1920x976
e13de980-0a3c-11ed-83e4-ffea0e0fe286,,Chrome 102,,24,,UTF-8,http://localhost:4200/,CandidatePortal,,1,,,,true,,,1920x1080,2022-07-23 04:06:50.636,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1,1920x925
fa88e130-0c8d-11ed-bb68-fdbf87418663,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/601800a53111c9bfeef6bd826664a0bff0958d79?param1=1527&param2=1,CandidatePortal,,1,,,1527,true,1,,1366x768,2022-07-26 02:52:26.127,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1,1366x625
bb4269c0-0c8c-11ed-b7ec-d335bc2b7f21,7,Chrome 103,1,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/fb02a29e989f78b931028b80610ad2c9d40a19ac?param1=440&param2=1,CandidatePortal,,1,,,440,true,1,,1366x768,2022-07-26 02:43:30.471,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t1rkdv65-l61kprlr,,,,,,1,1366x625
37531af0-07e2-11ed-8ede-b130ef0d7980,,Chrome 102,,24,,UTF-8,http://150.136.2.86/candidate-portal/new-password?token=1be84dfe-197d-48ba-8636-26fd9445abe6&id=378,CandidatePortal,,1,,,,true,,,1366x768,2022-07-20 04:12:45.559,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-xmt6j3xr-l5t39n5j,,,,,,1,1366x768
5da30e50-0b5b-11ed-91c5-2d8c9e26a171,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1366x768,2022-07-24 14:17:35.967,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1,1366x625
d48d4ef0-0bff-11ed-975b-96eaab483b74,0,Chrome 103,222,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/e0f53eb2e2e311bf78cd2be749f7673b1799729d?param1=1531&param2=1,CandidatePortal,,1,,,1531,true,1,,1366x768,2022-07-25 09:54:53.340,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1,1366x625
9a7bfd10-0d5d-11ed-9cd8-ab5911f70dee,,Chrome 103,,24,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/confirm-interview?calendarId=20&availableId=62&jobId=320&publisherIds=,CandidatePortal,,1,,,,true,,,1536x864,2022-07-27 03:38:39.281,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-cqfv3gyx-l5ufp656,,,,,,1,1920x914
699dd0b0-0074-11ed-a4b0-3772ca4dfc34,,Chrome 103,,24,alive,UTF-8,http://localhost:4200/candidate-portal/job/195,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""195"",""publisherId"":0,""userId"":123,""stayed_alive"":10}",2,,,,true,,,1536x864,2022-07-10 17:19:07.345,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1018x714
7d8acfb0-0a1a-11ed-b228-e806ed03fedb,,Chrome 102,,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/profile,CandidatePortal,,1,,,,true,,,1366x768,2022-07-23 00:00:36.548,-330,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-90x20hw0-l5x4kxj8,,,,,,1,1366x768
f3e24e10-070c-11ed-a60d-1f221f5fdc06,,Chrome 103,,24,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1,,,,true,,https://www.google.com/,1366x768,2022-07-19 02:46:07.353,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-5o9k02aq-l5rkqdix,,,,,,1,1366x768
3ca49ad0-0d62-11ed-ab90-22870f1b1cc4,0,Chrome 103,222,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/601800a53111c9bfeef6bd826664a0bff0958d79?param1=1527&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1527"",""publisherId"":""1""}",2,,,1527,true,1,,1366x768,2022-07-27 04:11:50.037,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-tqctomj4-l633a1ky,,,,,,1,1366x625
5d7b3da0-0d61-11ed-b28e-830b91d59423,,Chrome 103,,24,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/336?jobId=336&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""336"",""publisherId"":""1"",""stayed_alive"":10}",2,,,,true,,,1366x768,2022-07-27 04:05:36.275,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
3ff09940-0b38-11ed-b81f-80e3da902825,1,Chrome 103,48,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1,34,,188,true,1,,1366x768,2022-07-24 10:06:13.997,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-84pzfc44-l5z5mcft,,,,,,1,1366x625
35e8af30-04a5-11ed-bd09-d917ca2489e6,,Chrome 102,,24,click,UTF-8,http://150.136.2.86/candidate-portal/job/103,CandidatePortal,"{""customEvent"":""click"",""jobId"":""103"",""publisherId"":0}",2,,,,true,,,1366x768,2022-07-16 01:18:13.830,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-0pxqbws3-l5n79sfv,,,,,,1,1366x768
af9c9c80-0caf-11ed-85c6-11f3cd093e5b,0,Chrome 103,151,24,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/c4e7a8a4ed3df2e76bd1eb80824e1a186ca7f0a1?param1=1103&param2=1,CandidatePortal,,1,28,,1103,true,1,,1366x768,2022-07-26 06:53:43.485,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1,1366x625
f5a3fd20-0d60-11ed-ab01-d735b1bc7cfc,1,Chrome 103,93,24,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/ec972305bf4fd6cdf2b3701dbebc4a5385bd3258?param1=258&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""258"",""publisherId"":""1""}",2,,,258,true,1,,1366x768,2022-07-27 04:02:41.609,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1,1366x625
d6ad2140-02b5-11ed-8bda-f532af091084,,Chrome 103,,24,,UTF-8,http://localhost:4200/,CandidatePortal,,1,,,,true,,,1536x864,2022-07-13 14:12:31.822,-420,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1,1536x714
d8f4af30-0a27-11ed-b544-6dec962a0b4b,,Chrome 103,,30,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/,CandidatePortal,,1,,,,true,,,1440x900,2022-07-23 01:36:17.708,-420,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-37wlw8bf-l5ugf5ix,,,,,,1,1440x797
